id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22937542,"SPACE AND LUX 3 ROOMS 2 BATH, 7 QUEENS N BUNK",129450057,Carly,,78705,30.29182,-97.74646,Entire home/apt,199,2,53,2019-05-12,3.43,8,314
22938571,Blue House on East Side. 3 bed/3.5 Bath.,16674651,David,,78702,30.27774,-97.71353,Entire home/apt,125,2,12,2019-05-05,0.84,1,350
22941202,LUXURY RESORT With a Rooftop Pool & Spa in a 1BR,43782388,ResortShare2,,78701,30.27061,-97.74851,Entire home/apt,240,2,16,2019-03-17,1.07,14,360
22942762,Nice private room  w/ mini fridge,29180041,Amanda,,78739,30.1899,-97.88776,Private room,35,2,3,2019-05-04,0.25,2,128
22942879,Walk to Downtown Austin- Eastside Bungalow,110481541,Carolyn,,78702,30.25598,-97.73415,Entire home/apt,1100,1,2,2019-03-10,0.14,1,0
22944246,Advantageous one bedroom and bathroom - private,143023474,Corey,,78744,30.20173,-97.69827,Private room,80,1,6,2019-03-14,0.39,1,0
22944266,"Downtown Suite near Rainey Street, 6th & Congress",4929310,Ryan,,78701,30.26539,-97.74096,Entire home/apt,179,1,43,2019-04-28,2.95,25,274
22946072,Norwalk Landing - Close to downtown!,1488733,Brooke,,78703,30.28801,-97.77329,Entire home/apt,198,1,12,2019-04-09,0.82,34,363
22951835,"Private bedroom w/ bath, next to the Domain",66804210,Samuel,,78758,30.40524,-97.7099,Private room,58,5,0,,,1,0
22951836,Luxury Downtown Condo - SXSW ACL F1,18865377,Zachary,,78703,30.2685,-97.75137,Entire home/apt,475,4,11,2019-03-30,0.78,3,257
22956237,"Modern, Urban Home on Austin's East Side",14449980,Kylene,,78721,30.28374,-97.67707,Entire home/apt,133,3,14,2019-03-24,0.98,1,0
22956378,Allegra's Suite,21837544,Nadia,,78722,30.28833,-97.72149,Entire home/apt,65,2,31,2019-05-11,5.92,1,69
22956379,Cozy One Bedroom House on the East Side,170070872,Sarah,,78702,30.2744,-97.71596,Entire home/apt,250,4,1,2018-03-15,0.07,1,0
22956637,South Austin gem-2 miles from Zilker Park!,36764089,Erica,,78704,30.23903,-97.78297,Entire home/apt,200,3,1,2018-10-08,0.14,1,0
22960136,SXSW - *Newly Renovated* - Minutes from Downtown,7632098,Ashley,,78731,30.32132,-97.75322,Entire home/apt,442,2,15,2019-03-24,1.05,1,270
22967136,N.Lamar: Private Bedroom in Community,8167447,Martin,,78751,30.31819,-97.72894,Private room,37,29,1,2018-11-10,0.16,72,348
22969644,"Blue Garden Getaway, private modern city getaway",165886461,Scott,,78731,30.30933,-97.75243,Entire home/apt,100,1,164,2019-05-08,10.70,1,265
22969759,Charming House in the Heart of Hipster Austin,411790,Asher,,78704,30.24369,-97.75339,Entire home/apt,875,2,0,,,1,365
22970319,Clean 3/1 Home minutes to DT on Quiet Backstreets,170243484,Bob,,78721,30.276,-97.67961,Entire home/apt,89,1,42,2019-05-06,2.69,1,147
22971305,Perfect spot for SXSW!,116860738,Jon Karl,,78747,30.15511,-97.75442,Entire home/apt,245,2,1,2018-03-18,0.07,1,0
22971555,Modern East Austin Townhome Near Downtown,152181500,Justin,,78702,30.25587,-97.70728,Entire home/apt,250,2,14,2019-03-17,0.99,1,1
22972674,"Conveniently Located Beautiful Home, Austin. SXSW",152855446,U.C.,,78759,30.43235,-97.7718,Entire home/apt,95,1,29,2019-04-14,1.94,3,224
22976884,Large 3 bedroom house - walk to UT,31931,Kan,,78722,30.28654,-97.72051,Entire home/apt,900,5,0,,,1,0
22978720,"Room in Condo, s. central Austin, Families Welcome",6031601,Yolotl,,78704,30.23853,-97.76473,Private room,89,1,15,2019-03-11,1.05,1,0
22979137,Cozy and chic cottage on Austin's trendy East side,3682059,Christine,,78721,30.28002,-97.69262,Entire home/apt,103,2,82,2019-04-23,5.22,1,201
22981232,Treehouse Palace Near UT,10337755,Molly,,78705,30.29713,-97.73362,Entire home/apt,115,2,5,2018-12-29,0.33,1,0
22985495,Holly House: Cozy Cottage on the Eastside,151964949,Leslie & Elizabeth,,78702,30.25392,-97.73403,Entire home/apt,85,1,135,2019-05-07,8.82,2,34
22987198,Downtown Brownstone - 2 Minutes to 6th Street,1648227,Kristian,,78701,30.26733,-97.74698,Entire home/apt,367,1,65,2019-05-02,4.19,2,132
22988207,Great location in south east Austin,11735765,Siiri,,78741,30.24216,-97.71923,Private room,300,1,4,2019-03-10,0.28,1,0
22989103,Austin City Limits / Luxury Downtown Condo 1,609032,James,,78701,30.27072,-97.74679,Entire home/apt,450,6,1,2018-03-18,0.07,4,8
22989712,"Refreshing Experience 5 min Domain, 15 min to DWTN",170497902,Melissa,,78758,30.38502,-97.70884,Private room,45,1,10,2019-05-03,0.67,3,151
22989864,Austin City Limits // Downtown Austin Studio Condo,609032,James,,78701,30.27213,-97.74677,Entire home/apt,375,6,3,2019-03-13,0.63,4,8
22995010,Light-Filled Modern Home - Walking Distance to ACL,170547135,Karen,,78704,30.25379,-97.7717,Entire home/apt,350,3,3,2018-04-15,0.21,1,0
22995719,SXSW House!,53051094,David,,78702,30.27288,-97.71971,Private room,350,4,0,,,1,89
22996185,Charming South Congress House & Yard,3798573,Alex,,78704,30.2479,-97.75329,Entire home/apt,114,3,0,,,1,0
22996459,Austin 2Br Wyndham Resort a3,25349537,Juli,,78701,30.27089,-97.74789,Entire home/apt,249,3,0,,,2,0
22996783,Austin 2Br Wyndham Resort b3,25349537,Juli,,78701,30.27092,-97.74624,Entire home/apt,249,3,0,,,2,0
22998537,COOL BUNGALOW FOR SXSW*GREAT NEIGHBORHOOD*CENTRAL,1798447,Matt,,78722,30.29368,-97.71958,Entire home/apt,400,3,1,2018-03-14,0.07,1,0
22999540,Deep in the Heart of Austin 2,92450669,Marianne,,78703,30.28238,-97.75786,Entire home/apt,125,2,27,2019-05-06,1.80,1,81
23001172,Central Austin 2 BR Condo -mins from Downtown,170608043,John,,78756,30.32329,-97.73957,Entire home/apt,85,3,21,2019-05-06,1.62,1,78
23002083,Charming & Unique 1920’s Loft,53107574,Zoe,,78705,30.30249,-97.74157,Entire home/apt,225,1,174,2019-05-08,11.25,1,32
23002128,Charming Home in Chill Neighborhood,25974024,Justin,,78753,30.348,-97.68925,Entire home/apt,195,3,51,2019-05-04,3.56,1,149
23003072,Amazing Luxury in Downtown Austin perfect for SXSW,384732,Andres,,78701,30.26969,-97.75059,Entire home/apt,10000,500,1,2018-03-14,0.07,1,180
23003311,South Austin Jungalow,27741026,Ashley,,78745,30.20419,-97.76555,Entire home/apt,143,5,10,2018-10-22,0.70,1,100
23003478,Huge 6 Bedroom House + Pool! 8.5 miles to Downtown,2772976,Stephanie & David,,78759,30.3968,-97.76083,Entire home/apt,350,4,1,2018-03-18,0.07,1,0
23005979,Forest Getaway in the City's Heart,71963,Jess,,78704,30.22757,-97.74762,Entire home/apt,50,3,6,2018-08-01,0.42,1,0
23006316,Sunny private guesthouse. Walk to SOCO & downtown!,1424080,Lisa,,78704,30.25426,-97.75627,Entire home/apt,135,1,34,2019-04-30,4.47,1,65
23009698,"Downtown apartment in the heart of Austin, TX",170700445,Javier,,78701,30.27372,-97.74807,Entire home/apt,284,4,24,2019-04-16,2.83,2,39
23015849,SoCo Sweet - private hideaway close to downtown,170752634,Jeremy,,78704,30.2553,-97.75517,Entire home/apt,165,2,5,2019-04-27,0.32,1,156
23016200,✦✦ PRESIDENTIAL SUITE ✦✦ Luxury 2BR Rooftop Pool,43782388,ResortShare2,,78701,30.27235,-97.74763,Entire home/apt,486,2,16,2019-03-08,1.13,14,347
23016687,Whip In to East Riverside Austin (2 mi to SoCo),10585849,Ames,,78741,30.22053,-97.73476,Entire home/apt,195,1,82,2019-05-07,5.30,4,341
23017669,Amazing Apt in the Heart of SoCo,4888223,Mitun,,78704,30.24788,-97.75116,Entire home/apt,699,4,0,,,1,0
23019627,B-side: Close to everything except the ordinary.,2405754,Sarah Roxie,,78722,30.28905,-97.7133,Entire home/apt,200,2,61,2019-05-12,4.72,1,162
23019704,Atomic Windsor Park Ranch Home-off 51st-by Mueller,425706,Robert,,78723,30.31336,-97.69482,Entire home/apt,130,2,5,2019-04-28,0.35,6,128
23023729,Spacious SoCo Apartment Perfect for SXSW,150612983,Eric,,78704,30.22596,-97.7619,Entire home/apt,600,2,0,,,9,0
23024175,Cozy Bedroom in a BRAND NEW HOUSE,76542193,Zhantao,,78728,30.44582,-97.66914,Private room,31,1,42,2019-04-14,2.71,1,334
23024352,Huge West 6th Apartment Perfect for SXSW,150612983,Eric,,78703,30.27082,-97.75659,Entire home/apt,300,2,0,,,9,0
23025825,Cozy Condo/Central Austin/Historic Neighborhood,18156655,Teresa,,78751,30.31677,-97.72419,Private room,56,2,17,2019-05-06,1.19,2,0
23027415,SXSW Bedroom in East Austin Co-op near Downtown,59097520,Ryan,,78702,30.27056,-97.72477,Private room,125,1,0,,,1,0
23034341,Central Austin Condo MINUTES from Downtown,73615649,Kelsey,,78756,30.32505,-97.72907,Entire home/apt,69,1,137,2019-04-28,8.84,2,168
23038138,East Downtown Austin Modern Condo,81560335,Brian,,78702,30.2702,-97.71676,Entire home/apt,100,1,90,2019-05-08,6.09,1,94
23038310,Room & 1/2 bath in South Austin Ranch House,170960279,Madison,,78735,30.23705,-97.80924,Private room,57,1,2,2018-03-18,0.14,1,0
23039068,Close to Downtown studio by UT Austin #105,170967878,Amrin,,78705,30.28767,-97.74622,Entire home/apt,91,1,63,2018-11-04,4.12,3,0
23040806,"The Bungalow on Avenue F, Hyde Park, Austin",583534,Janet,,78751,30.3128,-97.72523,Entire home/apt,175,1,7,2018-09-24,0.49,1,228
23040898,Thrifty and functional 2-bd near AUS and downtown,142909764,Colleen,,78721,30.25463,-97.68727,Entire home/apt,84,1,48,2019-04-28,3.19,20,349
23044912,Luxurious private room near Downtown and UT Austin,124342303,Muhammad,,78705,30.28611,-97.74884,Private room,90,1,17,2019-05-06,1.17,3,98
23045816,Live Oak Guest House - South Congress!,1488733,Brooke,,78704,30.24217,-97.74443,Entire home/apt,175,1,43,2019-04-24,2.82,34,344
23054369,✦ LUXURY STUDIO SUITE in the Center of AUSTIN ✦,43782388,ResortShare2,,78701,30.27236,-97.74759,Entire home/apt,192,2,24,2019-04-25,1.57,14,357
23054882,"Bright, Modern, Fun Home, 2 Miles from Downtown!",11763615,Rachael,,78702,30.27728,-97.71208,Entire home/apt,325,2,4,2019-04-15,0.28,2,0
23055817,Minimalist Eastside Studio for 2,54346559,Griffin & Vanessa,,78702,30.26197,-97.71905,Entire home/apt,85,1,127,2019-05-10,8.32,2,198
23056621,TEXAS State Capitols Newest Luxury Resort ★ 2BR ★,43782388,ResortShare2,,78701,30.27074,-97.74775,Entire home/apt,312,2,5,2018-12-16,0.34,14,298
23059045,Juniper House,22681717,Beth,,78702,30.27127,-97.73105,Private room,80,2,53,2019-05-12,3.53,2,76
23059459,Cityscape Cottage in Clarksville neighborhood,171166470,Mark,,78703,30.27617,-97.75309,Entire home/apt,149,2,56,2019-05-06,3.73,2,302
23059645,St Edwards/Soco Townhouse in Funky South ATX,62544552,Scott,,78704,30.22982,-97.7457,Entire home/apt,88,3,38,2019-05-02,2.53,1,2
23059824,Charming Apartment (A) on E. 6th Street!,11349,Andi,,78702,30.26372,-97.72985,Entire home/apt,120,2,19,2019-05-04,1.34,2,18
23061577,Perfect rental home 3 bedroom 2.5 for SXSW Guest,57110599,Zach,,78704,30.23895,-97.76515,Entire home/apt,1000,3,0,,,1,0
23061634,Eastside retreat,103470283,Michelle,,78723,30.31742,-97.69313,Entire home/apt,175,2,2,2018-03-19,0.14,2,0
23062339,Wyndham Austin Studio Deluxe!,153821692,Samuel,,78701,30.27062,-97.74762,Private room,145,2,4,2019-03-07,0.28,1,0
23062668,Spacious townhouse - walk to Barton Springs/Zilker,19652451,Carrie,,78704,30.25945,-97.7739,Entire home/apt,125,2,67,2019-04-28,4.51,1,311
23064133,Modern home w/ one bedroom in funky East Austin!,171219497,Dan,,78702,30.26485,-97.71864,Private room,50,7,10,2019-04-12,0.70,1,3
23064288,Austin Oasis,41173146,Aaron,,78759,30.40877,-97.75594,Entire home/apt,250,30,0,,,1,104
23064341,Downtown Condo on 32nd street!,50911110,Anthony,,78705,30.29116,-97.72475,Entire home/apt,275,2,13,2018-11-16,0.89,1,248
23064408,Austin 1 Bdrm Condo Resort,9296727,Jesse,,78701,30.27241,-97.74735,Entire home/apt,146,1,0,,,4,25
23065116,Austin 2 Bdrm Condo Resort,9296727,Jesse,,78701,30.27248,-97.74663,Entire home/apt,158,1,0,,,4,3
23065966,Studio Deluxe Unit @ Austin Condo Resort,9296727,Jesse,,78701,30.27144,-97.74805,Entire home/apt,128,1,0,,,4,33
23066547,Austin 2 Bdrm Pres Condo Resort,9296727,Jesse,,78701,30.27278,-97.74689,Entire home/apt,271,1,0,,,4,1
23066896,Cute SoCo condo minutes from downtown,5961947,Dana,,78704,30.25218,-97.74509,Entire home/apt,99,1,76,2019-04-29,5.06,3,118
23071109,Adorable condo in the heart of essential Austin.,171281698,Carmen,,78704,30.2625,-97.7751,Entire home/apt,110,2,0,,,1,0
23072312,Cozy East Austin Room,149442469,Sam,,78702,30.27256,-97.71837,Private room,51,1,77,2019-04-25,5.09,3,1
23073104,Recreational Travel RV,49876004,Calvin,,78702,30.27602,-97.70112,Entire home/apt,350,9,0,,,1,90
23074011,⫷⫷---ᗯEᔕT ᗪOᗯᑎTOᗯᑎ ᖴᒪᗩT---⫸⫸,21328495,Jonathan,,78703,30.27679,-97.76123,Entire home/apt,112,1,143,2019-05-12,9.39,3,175
23076170,Crisp East Austin Home - Perfect SXSW Location!,79126230,Caleb,,78702,30.27366,-97.71959,Entire home/apt,400,3,2,2018-07-14,0.19,1,0
23078135,Luxurious Austin Condo - 1bed/1bath,100605868,Sharebnb,,78701,30.27275,-97.74653,Entire home/apt,105,1,3,2018-07-20,0.20,8,0
23079589,A little bit country & a little bit rock n' roll.,28476458,Beth,,78736,30.24303,-97.91113,Entire home/apt,42,2,33,2019-05-12,2.20,1,19
23080224,East-Side Guesthouse no deposits or cleaning fee,37065582,Greg,,78702,30.25728,-97.69956,Entire home/apt,89,1,39,2019-05-12,4.85,1,56
23080229,"*LOCATION* ON S. Congress, near downtown",171379654,Ann,,78704,30.24625,-97.75134,Entire home/apt,129,2,14,2018-07-18,0.94,1,84
23086278,Luxurious Austin Condo - Studio Deluxe,100605868,Sharebnb,,78701,30.27141,-97.74765,Entire home/apt,80,1,2,2018-04-29,0.13,8,0
23086588,Luxurious Austin Condo - 2bed/2bath,100605868,Sharebnb,,78701,30.27088,-97.74604,Entire home/apt,115,1,1,2018-08-01,0.10,8,0
23088398,Thrifty & functional 1BD Apt near AUS and downtown,142909764,Colleen,,78721,30.25606,-97.68512,Entire home/apt,80,1,53,2019-04-28,3.52,20,351
23088541,Thrifty + functional 1BD Apt near AUS and downtown,142909764,Colleen,,78721,30.25548,-97.68672,Entire home/apt,84,1,35,2019-04-28,2.48,20,339
23088792,Home away from home 2/2+opt Airstream*monthly neg,59764641,Michele,,78703,30.30283,-97.75478,Entire home/apt,400,3,6,2019-05-04,0.45,1,240
23090082,Cozy One bedroom apartment in Hyde Park,63490969,Chuck,,78751,30.31838,-97.72908,Entire home/apt,200,2,1,2018-05-20,0.08,1,0
23090187,Peaceful Retreat @ Historic Park Near UT,63883209,Alcyr,,78705,30.29621,-97.73983,Private room,54,1,27,2019-04-21,1.85,1,94
23090195,Downtown Austin Apartment,171481588,Rachel,,78701,30.27487,-97.75084,Entire home/apt,209,2,65,2019-05-12,4.59,1,64
23091683,Backyard Garden Guest Suite,18487212,Kristen,,78702,30.27879,-97.70755,Entire home/apt,77,2,112,2019-05-07,7.32,1,55
23101755,Vibrant & Fun 9 Bed Urban Oasis - Walk Everywhere,14383541,Rachel And Pete,,78702,30.27147,-97.728,Entire home/apt,299,1,25,2019-04-28,1.80,1,199
23102061,Mueller Park-facing Comfort,2139025,Gwen,,78723,30.29471,-97.695,Entire home/apt,350,45,2,2018-03-18,0.14,1,0
23102600,Spacious Studio in Downtown Austin Resort,2287693,Elisabeth,,78701,30.27261,-97.74666,Entire home/apt,350,2,1,2018-03-14,0.07,4,0
23104421,Yvonne's place,171644229,Yvonne,,78745,30.20689,-97.81963,Private room,40,3,2,2018-03-11,0.14,1,180
23104553,"Light, spacious home in S. Atx /West Congress area",1285299,Elizabeth,,78745,30.21429,-97.77392,Entire home/apt,83,2,16,2019-04-27,1.07,1,159
23104785,Luxury Modern Home Near Downtown 3 bedrooms,4865919,Ben,,78702,30.27932,-97.71302,Entire home/apt,950,2,4,2019-04-27,0.28,1,77
23105024,East Austin Treehouse,16529864,Anna,,78702,30.27522,-97.71884,Entire home/apt,400,2,1,2018-03-13,0.07,1,0
23105597,Trendy & Modern Austin Hideaway - Ace Location!,23075467,Sarah And Jason,,78702,30.27163,-97.72559,Entire home/apt,149,1,39,2019-05-02,2.70,5,362
23106397,Luxurious Austin Condo - Studio Deluxe,100605868,Sharebnb,,78701,30.2711,-97.74796,Entire home/apt,80,1,7,2018-05-17,0.47,8,0
23107704,Luxurious Austin Condo - 1 bed/1bath,100605868,Sharebnb,,78701,30.27249,-97.74733,Entire home/apt,105,1,1,2018-03-22,0.07,8,0
23109368,SXSW South Austin Apt,171701471,Claude,,78745,30.20456,-97.77153,Entire home/apt,400,1,0,,,1,88
23112137,Spacious Condo in West Campus Near UT & Downtown,61840444,Muhammad,,78705,30.29285,-97.74607,Private room,70,5,0,,,1,0
23115421,Deerfield: Shared Room in Amazing Community,8167447,Martin,,78741,30.23792,-97.73409,Shared room,23,29,1,2019-04-21,1,72,348
23116362,SXSW rental,56960357,Shaun,,78723,30.29904,-97.68386,Private room,75,5,1,2019-03-17,0.51,2,363
23119244,4/5 bedroom house in Clarkesville,14710076,Sally,,78703,30.27597,-97.75479,Entire home/apt,2000,2,1,2019-04-14,1,2,176
23120071,Whiskey River - 2 minutes to downtown!!,118565935,Renters Club,,78702,30.26447,-97.72095,Entire home/apt,872,2,24,2019-04-21,1.62,78,329
23121094,Luxurious Austin Condo - Studio Deluxe,100605868,Sharebnb,,78701,30.27281,-97.74784,Entire home/apt,80,1,2,2018-02-15,0.13,8,0
23121260,"Hudson Bend Ranch, Sunrise Casita",71296881,Steven,,78734,30.41916,-97.93611,Entire home/apt,125,2,28,2019-05-06,1.94,3,246
23121462,Bungalow Central Location,5671706,Andy,,78702,30.27615,-97.71288,Entire home/apt,190,3,9,2018-10-28,0.63,1,0
23122022,Luxurious Austin Condo - Studio Deluxe,100605868,Sharebnb,,78701,30.2713,-97.74676,Entire home/apt,80,1,2,2018-04-29,0.13,8,0
23122508,Private Room in the Heart of the East Side,3987269,Kathy,,78702,30.27561,-97.71834,Private room,200,1,3,2018-03-12,0.21,1,0
23122657,"Clean, Private, Comfy, and Quiet House :)",29772449,Atoosa,,78749,30.22256,-97.86663,Private room,75,1,3,2019-04-14,0.21,1,60
23124139,MODERN 1-BD AUSTIN CONDO- 15 mins to dwntwn!,89553305,April,,78751,30.31798,-97.71106,Entire home/apt,90,2,34,2019-05-06,2.30,1,93
23124694,Room in Cute and Cozy Bungalow,5240724,Margaret,,78751,30.31924,-97.72758,Private room,55,1,20,2019-04-14,1.40,1,43
23124821,Quiet Craftsman Close to the Fun!,22882417,Dane & Ryan,,78723,30.2931,-97.68142,Entire home/apt,250,3,7,2018-10-19,0.50,1,0
23125359,Centrally located mid-modern stunner.,34913859,Chad,,78703,30.29459,-97.75755,Entire home/apt,795,2,3,2018-04-29,0.21,1,0
23128066,Charming Carriage House in Historic Hyde Park,62949876,Samantha,,78751,30.3047,-97.7251,Entire home/apt,85,2,87,2019-05-06,6.01,1,149
23128829,East Side Paradise for your entire group!,27137560,Doug,,78723,30.31046,-97.68564,Entire home/apt,450,2,6,2019-04-28,0.58,1,291
23128872,Cozy Condo in Central Austin Close to UT/Hospitals,36968694,Bernard,,78705,30.29962,-97.73922,Entire home/apt,300,1,36,2019-04-18,2.45,4,166
23131303,Perfect for Traveling Professionals!,31377739,Wendy,,78757,30.34272,-97.71988,Private room,50,30,0,,,4,358
23139378,SXSW home walking distance to downtown,13239340,Tye,,78704,30.24872,-97.7595,Entire home/apt,750,2,3,2019-03-13,0.21,1,0
23139922,1910 Farmhouse walk-able to Downtown Austin,24426704,Lindsay,,78702,30.2674,-97.7303,Entire home/apt,300,2,17,2019-05-05,1.20,1,299
23142270,cute and cozy bohemian bungalow,551002,Angela,,78704,30.22645,-97.75684,Entire home/apt,220,2,0,,,1,0
23146984,Modern Marvel + Brykerwoods Modern,1710302,Lindsay,,78703,30.30301,-97.75666,Entire home/apt,7500,3,0,,,17,363
23147131,"Hyde Park, Austin Single Bedroom",146653111,David,,78751,30.30771,-97.72787,Entire home/apt,50,1,14,2018-03-19,0.92,1,0
23147801,Extraordinary Travis Heights Tudor,18253226,Stay Local Austin,,78704,30.23954,-97.74397,Entire home/apt,712,2,0,,,13,0
23149299,"Austin 1bdrm , sleeps 4.",49170887,Matt Manuel,,78701,30.27262,-97.74691,Entire home/apt,250,1,2,2018-03-18,0.14,14,49
23149538,Cool east side space,5657379,Robert,,78702,30.25569,-97.73303,Entire home/apt,153,3,0,,,1,0
23150008,❖ Spacious Tex-Mex Getaway for Couples & Friends ❖,172066979,Juliet,,78752,30.3413,-97.70745,Entire home/apt,120,1,61,2019-04-29,4.26,1,81
23165714,"Quiet home with private bathroom, near Rainey St!",283476,Curtis,,78702,30.25253,-97.72805,Private room,100,2,18,2019-02-17,1.19,2,0
23166017,Designer Showcase,118565935,Renters Club,,78731,30.32604,-97.7697,Entire home/apt,4360,3,0,,,78,362
23166561,"Cozy new modern home, near Rainey St/Conv. Center",283476,Curtis,,78702,30.25196,-97.72827,Entire home/apt,109,2,25,2019-04-08,1.69,2,0
23166868,Paisley Place,118565935,Renters Club,,78736,30.28683,-97.91709,Entire home/apt,4000,3,13,2019-01-21,1.08,78,314
23167554,Home w/Hot Tub by S Congress Ave/7 Mi to DT Austin,124060715,Evolve,,78745,30.20576,-97.79938,Entire home/apt,275,2,5,2019-03-04,0.34,26,53
23169916,Heart of Austin Tarrytown SXSW rental,172251793,Noel,,78703,30.30066,-97.77558,Entire home/apt,2000,3,1,2018-03-11,0.07,1,0
23171756,A Touch of Zen in the Heart of Austin,21607195,Pixie,,78704,30.23486,-97.78085,Private room,40,1,16,2019-04-18,1.06,6,153
23174943,"Barton Hills 3BR, 1 Mile to Zilker",109638288,TurnKey Vacation Rentals,,78704,30.2527,-97.77523,Entire home/apt,216,2,9,2019-04-06,0.78,68,242
